,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
79,3201,Fernet Branca,1.45,100 ml,Packung 400 ml,lidl,0.36,500,13.99,100 ml,Flasche Glas 0.7 L,aldi-sued,1.999
80,3704,Ferrero Giotto Haselnuss Gebäckspezialität,8.88,Preis pro Waschladung,"Flasche Kunststoff 45 WL, 3,375 L",lidl,0.0,2023,1.85,100 Gramm,"Packung 154.8 Gramm, 4 x 38,7, 36 Stück",aldi-sued,1.2
81,3766,Pfanner Der Gelbe Tee,1.69,100 ml,Becher 750  ML,lidl,0.225,2035,0.99,100 ml,Getränkekarton 2 L,aldi-sued,0.05
82,3777,Johnny Walker Black Label 12 years,4.44,100 ml,Flasche Glas 700 ML,lidl,0.634,581,24.99,100 ml,Flasche Glas 0.7 L,aldi-sued,3.5700000000000003
83,3807,Ouzo Plomari 40 % Vol.,8.99,100 ml,Flasche Glas 0.7 L,lidl,1.284,579,11.99,100 ml,Geschenkpackung + Glas,aldi-sued,1.713
84,3808,Osborne 103 Solera Brandy,8.88,100 ml,Flasche Glas 700 ML,lidl,1.2690000000000001,574,11.99,100 ml,Flasche Glas 700 ML,aldi-sued,1.713
85,3814,Yeni Raki,1.99,100 Gramm,Packung 750 Gramm,lidl,0.265,2037,10.49,100 ml,Flasche Glas 700 ML,aldi-sued,1.499
86,3860,Eisbergsalat,0.65,Preis pro Stück, 1 Stück,lidl,0.65,2070,0.35,Preis pro Stück, 1 Stück,aldi-sued,0.35
87,3862,Himbeeren frisch,1.79,100 Gramm,Schale 125 Gramm,lidl,1.43,958,1.99,100 Gramm,Packung 100 Gramm,aldi-sued,1.99
88,3892,Dattel Cherrytomaten,1.29,100 Gramm,Schale 250 Gramm,lidl,0.52,2067,0.66,100 Gramm,Schale 250 Gramm,aldi-sued,0.26
89,3893,Honigmelone gelb,1.79,Preis pro Stück, 1 Stück,lidl,1.79,2052,0.89,Preis pro Stück, 1 Stück,aldi-sued,0.89
90,3894,Orangen,1.39,100 Gramm,Netz 2 KG,lidl,0.06999999999999999,708,2.39,100 Gramm,Netz 2 KG,aldi-sued,0.12
91,3895,Erdbeeren frisch,1.49,100 Gramm,Schale 500 Gramm,lidl,0.298,2047,1.11,100 Gramm,Schale 500 Gramm,aldi-sued,0.22200000000000006
92,3937,Zwetschgen frisch,0.79,100 Gramm, 1 KG,lidl,0.079,2062,0.75,100 Gramm, 1 KG,aldi-sued,0.075
93,3940,Esskastanien,0.79,100 Gramm,Netz 500 Gramm,lidl,0.158,2065,0.99,100 Gramm,Netz 500 Gramm,aldi-sued,0.198
94,3943,Basilikum im Topf,0.85,Preis pro Stück, 1 Stück,lidl,0.85,2018,0.79,Preis pro Stück, 1 Stück,aldi-sued,0.79
95,3964,Südzucker Puder Zucker hauchzart locker streufein,2.29,100 Gramm,Spenderflasche 250 Gramm,lidl,0.9159999999999999,2058,0.39,100 Gramm,Streuer 250 Gramm,aldi-sued,0.16
96,4013,Galia Melonen Kl. 1,1.11,Preis pro Stück, 1 Stück,lidl,1.11,2077,0.89,Preis pro Stück, 1 Stück,aldi-sued,0.89
97,4014,Blattsalat Duo Salanova Klasse 1,1.29,Preis pro Stück,Folie 2 Stück,lidl,0.65,2069,1.18,Preis pro Stück,Folie 2 Stück,aldi-sued,0.59
98,4016,Bunte Blattsalate Deutschland Kl. 1,0.99,100 ml,Pet-Flasche 1 L,lidl,0.099,2063,0.29,Preis pro Stück,Folie 1 Stück,aldi-sued,0.29
99,4019,Physalis,1.09,100 Gramm,Netz 500 Gramm,lidl,0.21800000000000005,2074,0.59,100 Gramm,Schale 100 Gramm,aldi-sued,0.59
100,4021,Schnittlauch im Topf,0.85,Preis pro Stück, 1 Stück,lidl,0.85,2019,0.79,Preis pro Stück, 1 Stück,aldi-sued,0.79
101,4023,Zitronen frisch,0.69,100 Gramm,Netz 500 Gramm,lidl,0.13799999999999998,2054,0.29,100 Gramm, 1 Stück,aldi-sued,0.0
102,4371,"Babybel Mini Emmentaler Art, 7 x 20 g,  45% Fett",1.99,100 Gramm,Netz 140 Gramm,lidl,1.42,2314,2.19,100 Gramm,Netz 140 Gramm,aldi-sued,1.56
103,5273,Perfetti Mentos Mint 4-er 4 x 38 g,1.99,100 ml,Doppelpackung 150 ML,lidl,1.33,3541,1.49,100 Gramm,Packung 152 Gramm,aldi-sued,0.98
104,5274,Perfetti Mentos Fruit Kaudragee 4-er 4 x 38 g,0.99,100 ml,Flasche Kunststoff 250 ML,lidl,0.4,3542,1.49,100 Gramm,Packung 152 Gramm,aldi-sued,0.98
