,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
309,2068,Appel Fisch Minis Heringsfilet-Stücke in tomatiger Ketchup-Sauce,0.59,100 Gramm,Dose 100 Gramm,lidl,0.59,2260,1.19,100 Gramm,Dose 100 Gramm,kaufland,1.19
310,2072,Meggle die Kräuter-Butter Original mit frischen Kräutern,1.11,100 Gramm,Rolle 125  Gramm,lidl,0.89,840,1.89,100 Gramm,Rolle 125  Gramm,kaufland,1.51
311,2079,Milram Frühlingsquark 40 % Fett,0.69,100 Gramm,Becher 200 Gramm,lidl,0.35,865,0.99,100 Gramm,Becher 200 Gramm,kaufland,0.5
312,2082,Weihenstephan Sahne zum Kochen 15% 50% weniger Fett,0.69,100 Gramm,"Getränkekarton 325 Gramm,  + 30 % gratis",lidl,0.21,1819,1.09,100 Gramm,Getränkekarton 250 Gramm,kaufland,0.44
313,2083,Nescafe Espresso,3.99,100 Gramm,Glas 100 Gramm,lidl,3.99,2294,4.49,100 Gramm,Glas 100 Gramm,kaufland,4.49
314,2084,Original Wagner Steinofen Pizza Hawaii,2.39,100 Gramm,Packung 380 Gramm,lidl,0.63,2304,2.35,100 Gramm,Packung 380 Gramm,kaufland,0.62
315,2085,Dr. Oetker Vitalis Schoko Müsli klassisch,2.79,100 Gramm,Packung 600 Gramm,lidl,0.465,871,2.99,100 Gramm,Packung 600 Gramm,kaufland,0.4980000000000001
316,2088,Müller Schoko Pudding mit Sauce Vanillegeschmack,0.77,100 Gramm,Becher 450 Gramm,lidl,0.17,2311,0.89,100 Gramm,Becher 450 Gramm,kaufland,0.2
317,2090,Kinder Country,1.79,100 Gramm,Glas 340 Gramm,lidl,0.53,2316,1.49,100 Gramm,"Packung 211.5 Gramm, 9 x 23,5",kaufland,0.7
318,2091,Schwartau Extra Kirsche aus Schattenmorellen,0.59,100 ml,Flasche Glas 250 ML,lidl,0.24,2319,2.09,100 Gramm,Glas 340 Gramm,kaufland,0.61
319,2095,"Optiwell Joghurt Himbeere, 4 x 125 g",1.45,100 Gramm,Packung 400 Gramm,lidl,0.36,2326,0.99,100 Gramm,Packung 500 Gramm,kaufland,0.2
320,2096,Kathi Grundmischung Hefeteig,1.45,100 Gramm,Packung 400 Gramm,lidl,0.36,2335,1.39,100 Gramm,Packung 400 Gramm,kaufland,0.35
321,2097,Kathi Grundmischung Streuselteig,1.39,100 Gramm,"Packung 140 Gramm, 5 x 28 g",lidl,0.99,2336,1.29,100 Gramm,Packung 400 Gramm,kaufland,0.32
322,2100,"Landliebe Naturjoghurt Mild 1,5 % Fett, im Becher gereift",1.49,100 Gramm,Packung 100 Gramm,lidl,1.49,895,0.55,100 Gramm,Becher 200 Gramm,kaufland,0.275
323,2101,Rügenwalder Mühlen Schinken Zarter Kochschinken,1.89,100 Gramm,Packung 200 Gramm,lidl,0.95,146,1.99,100 Gramm,Packung 100 Gramm,kaufland,1.99
324,2104,Iglo Viva Italia Feine Ricotta-Spinat-Tortelloni in Käse-Sahne-Sauce,1.75,100 Gramm,Packung 480 Gramm,lidl,0.365,1163,2.29,100 Gramm,Packung 440 Gramm,kaufland,0.52
325,2105,Sonnen Bassermann Hacksteaks in pikanter Bratensoße,0.85,100 Gramm,Dose 200 Gramm,lidl,0.43,1164,2.89,100 Gramm,Packung 480 Gramm,kaufland,0.602
326,2108,Miracoli Pasta Sauce Tomate und Basilikum,1.25,100 Gramm,Dose 200 Gramm,lidl,0.63,1867,1.99,100 ml,Glas 500 ML,kaufland,0.39799999999999996
327,2109,Miracoli Pasta Sauce Arrabbiata,1.29,100 Gramm,Beutel 250 Gramm,lidl,0.52,1868,1.99,100 ml,Glas 500 ML,kaufland,0.39799999999999996
328,2110,Appel Heringsfilets in Piri-Mango-Creme,0.39,100 Gramm,Packung 500 Gramm,lidl,0.078,2375,1.49,100 Gramm,Dose 200 Gramm,kaufland,0.75
329,2113,Iglo Rahmspinat portionierbar,1.29,100 Gramm,Packung 150 Gramm,lidl,0.86,1460,1.36,100 Gramm,Packung 750 Gramm,kaufland,0.18100000000000002
330,2119,Meggle die Knoblauch-Butter,1.11,100 Gramm,Rolle 125  Gramm,lidl,0.89,1286,1.89,100 Gramm,Rolle 125  Gramm,kaufland,1.51
331,2121,Aoste Ringsalami luftgetrocknet,3.49,100 Gramm,Packung 250 Gramm,lidl,1.4,1287,4.59,100 Gramm,Packung 250 Gramm,kaufland,1.84
332,2122,"Müller Frucht Buttermilch Kirsch-Banane, 0.6% Fett",0.29,100 Gramm,Becher 500 Gramm,lidl,0.058,2392,0.99,100 Gramm,Flasche 500 Gramm,kaufland,0.198
333,2123,Rügenwalder Mühlen Schinken Geräucherter Kochschinken,1.49,100 Gramm,Packung 100 Gramm,lidl,1.49,346,1.99,100 Gramm,Packung 100 Gramm,kaufland,1.99
334,2125,"Ehrmann Früchte Traum Erdbeere, mit 50 % mehr Frucht",0.22,100 Gramm,Becher 125 Gramm,lidl,0.18,926,0.39,100 Gramm,Becher 125 Gramm,kaufland,0.31
335,2126,Granini Trinkgenuss Orange Fruchtgehalt: 100%,0.99,100 ml,Pet-Flasche 1 L,lidl,0.099,85,1.79,100 ml,Pet-Flasche 1 L,kaufland,0.179
336,2129,Bresso Frischkäse Mediterrane Kräuter,1.49,100 Gramm,Becher 150 Gramm,lidl,0.99,2404,1.49,100 Gramm,Becher 150 Gramm,kaufland,0.99
337,2132,"President Camembert L Original, 45% Fett i. Tr.",1.79,100 Gramm,Packung 250 Gramm,lidl,0.72,1467,2.39,100 Gramm,Packung 250 Gramm,kaufland,0.96
338,2133,"Weihenstephan Rahmjoghurt cremig-mild Stracciatella, 10 % Fett",0.39,100 Gramm,Becher 150 Gramm,lidl,0.26,222,0.65,100 Gramm,Becher 150 Gramm,kaufland,0.43
339,2135,Bürger Maultaschen traditionell schwäbisch,0.99,100 Gramm,Packung 360 Gramm,lidl,0.28,1902,1.29,100 Gramm,Packung 360 Gramm,kaufland,0.36
340,2136,Bürger Krautschupfnudeln Herzhafter Genuss,1.89,100 Gramm,Packung 400 Gramm,lidl,0.0,1903,1.89,100 Gramm,Packung 400 Gramm,kaufland,0.473
341,2141,Frosta Nasi Goreng,2.49,100 Gramm,Packung 500 Gramm,lidl,0.4980000000000001,960,3.29,100 Gramm,Packung 500 Gramm,kaufland,0.6579999999999999
342,2142,Frosta Hähnchen Curry,2.49,100 Gramm,Packung 500 Gramm,lidl,0.4980000000000001,1293,3.29,100 Gramm,Packung 500 Gramm,kaufland,0.6579999999999999
343,2145,Coburger Kamin Käse mild-würziger Käsegenuss,1.79,100 Gramm,Packung 250 Gramm,lidl,0.72,1475,2.19,100 Gramm,Packung 250 Gramm,kaufland,0.88
344,2147,Bürger Maultaschen Unsere Besten,1.89,100 Gramm,Packung 400 Gramm,lidl,0.47,1190,2.69,100 Gramm,Packung 400 Gramm,kaufland,0.67
345,2148,"Hochland Sandwich Scheiben Gouda, leicht",1.99,100 Gramm,Packung 200 Gramm,lidl,1.0,1932,1.79,100 Gramm,Packung 200 Gramm,kaufland,0.9
346,2149,Appel Heringsfilets in Paprika-Creme,1.15,100 Gramm,Dose 200 Gramm,lidl,0.58,972,1.49,100 Gramm,Dose 200 Gramm,kaufland,0.75
347,2149,Appel Heringsfilets in Paprika-Creme,1.15,100 Gramm,Dose 200 Gramm,lidl,0.58,4760,1.49,100 Gramm,Dose 200 Gramm,kaufland,0.75
348,2153,"Danone Activia Ballaststoffen Müsli, 4 x 115 g",1.99,100 Gramm,Packung 460 Gramm,lidl,0.433,2506,1.49,100 Gramm,Packung 320 Gramm,kaufland,0.47
349,2154,Mondamin Fix Soßenbinder hell,0.99,100 Gramm,"Packung 275 Gramm, + 10% mehr",lidl,0.36,980,1.09,100 Gramm,Packung 250 Gramm,kaufland,0.44
350,2156,Havana Club Anejo 3 Anos 3 Jahre,10.99,100 ml,Flasche Glas 0.7 L,lidl,1.5699999999999998,982,12.99,100 ml,Flasche Glas 0.7 L,kaufland,1.856
351,2159,Bahlsen Waffeletten Vollmilch,1.49,100 Gramm,Packung 100 Gramm,lidl,1.49,557,1.99,100 Gramm,Packung 100 Gramm,kaufland,1.99
352,2162,Philadelphia Balance Pikante Kräuter,0.99,100 Gramm,Packung 200 Gramm,lidl,0.5,1943,1.35,100 Gramm,Packung 175 Gramm,kaufland,0.77
353,2165,Wernesgrüner Pils Legende,0.49,100 ml,Flasche Glas 0.5 L,lidl,0.098,940,12.8,100 ml,Kasten 10 L,kaufland,0.128
