,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
89,4478,Rondo Melange,3.49,100 Gramm,Packung 500 Gramm,kaufland,0.6980000000000001,1759,1.89,100 Gramm,Packung 200 Gramm,aldi-nord,0.95
90,4702,Storck Merci Finest Selection Grosse Vielfalt,7.95,100 Gramm,Packung 675  Gramm,kaufland,1.18,485,2.39,100 Gramm,Packung 200 Gramm,aldi-nord,1.2
91,4771,Schneekoppe Apfelessig klar,1.49,100 ml,Flasche Glas 750 ML,kaufland,0.19899999999999998,1038,1.25,100 ml,Flasche Glas 750 ML,aldi-nord,0.16699999999999998
92,4828,Yano Rindgulasch,1.39,100 Gramm,Dose 300 Gramm,kaufland,0.463,2974,1.89,100 Gramm,Dose 400 Gramm,aldi-nord,0.47
93,5427,Breffod Kaninchen aus Bodenhaltung,6.11,100 Gramm,Packung 1150 Gramm,kaufland,0.5309999999999999,1751,7.49,100 Gramm,Packung 1150 Gramm,aldi-nord,0.6509999999999999
94,5539,Omnimax Land Diele Truthahnfleisch im eigenen Saft,1.29,100 Gramm,Dose 250 Gramm,kaufland,0.52,2975,1.79,100 Gramm,Dose 300 Gramm,aldi-nord,0.6
95,5911,Erdbeeren frisch,14.99,100 ml,Flasche Glas 0.7 L,kaufland,2.141,1761,1.99,100 Gramm,Packung 500 Gramm,aldi-nord,0.39799999999999996
96,5976,Diamant Gelier Rohrzucker 1:1,1.45,100 Gramm,Packung 500 Gramm,kaufland,0.29,1773,2.99,100 Gramm,Packung 250 Gramm,aldi-nord,1.2
97,6441,K Classic Mini Sticks Paprika,0.59,100 Gramm,Beutel 100 Gramm,kaufland,0.59,2251,0.79,100 Gramm,Beutel 125 Gramm,aldi-nord,0.63
98,7244,Karwendel Käse Aufschnitt 7 Scheiben,1.99,100 Gramm,Packung 250 Gramm,kaufland,0.8,2897,1.39,100 Gramm,Packung 250 Gramm,aldi-nord,0.56
99,7382,Kölner Gelierzucker 2:1,0.59,100 Gramm,Packung 500 Gramm,kaufland,0.11800000000000001,2187,0.79,100 Gramm,Packung 500 Gramm,aldi-nord,0.158
