,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
94,1758,Wilhelm Brandenburg Kalbschnitzel aus der Oberschale,3.29,100 Gramm,Packung 100 Gramm,aldi-nord,3.29,3427,13.49,100 ml,"Kasten 4 L, 8 x 0,5L",rewe,0.337
95,1764,Himbeeren frisch,1.55,100 Gramm,Schale 200 Gramm,aldi-nord,0.78,4530,1.49,100 Gramm,Schale 125 Gramm,rewe,1.19
96,1765,Heidelbeeren frisch,0.22,Preis pro Stück,,aldi-nord,0.22,3815,1.0,100 Gramm,Schale 200 Gramm,rewe,0.5
97,1767,Zitronen frisch,1.09,Preis pro Stück, 1 Stück,aldi-nord,1.09,3219,0.59,100 Gramm,Netz 500 Gramm,rewe,0.11800000000000001
98,1768,Ananas frisch,1.89,100 Gramm,,aldi-nord,0.18899999999999997,4013,0.88,Preis pro Stück, 1 Stück,rewe,0.88
99,1770,Orangen,0.69,100 Gramm,Schale 600 Gramm,aldi-nord,0.115,3873,1.22,100 Gramm,Netz 2 KG,rewe,0.061
100,1771,Suppengrün,0.99,100 ml,Getränkekarton 1 L,aldi-nord,0.099,4502,0.79,100 Gramm,Schale 500 Gramm,rewe,0.158
101,1772,"Thüringer Land Frische Fitmilch 1,5% Fett",1.49,100 Gramm,Packung 500 Gramm,aldi-nord,0.298,4221,1.09,100 ml,Getränkekarton 1 L,rewe,0.109
102,2173,Ben & Jerrys Ice Cream Half Baked,4.99,100 ml,Becher 500 ML,aldi-nord,0.998,5739,4.99,100 ml,Becher 500 ML,rewe,0.998
103,2887,Weltmeisterbrötchen,2.99,100 Gramm,Dose 700 Gramm,aldi-nord,0.427,5693,0.29,Preis pro Stück, 1 Stück,rewe,0.29
