,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
239,1491,Bresso Frischkäse Mediterrane Kräuter,1.69,100 Gramm,Becher 150 Gramm,edeka,1.13,2129,1.49,100 Gramm,Becher 150 Gramm,lidl,0.99
240,1599,Nestle Die Weisse Crisp,0.89,100 Gramm,Tafel 100 Gramm,edeka,0.89,2161,0.79,100 Gramm,Tafel 100 Gramm,lidl,0.79
241,1602,Nestle Kit Kat Multipack 5 x 45 g,1.89,100 Gramm,Packung 225 Gramm,edeka,0.84,1582,1.69,100 Gramm,Packung 225 Gramm,lidl,0.75
242,1603,Kinder Schoko Bons,1.99,100 Gramm,"Beutel 224 Gramm, 200 g+12 % Mehr Inhalt",edeka,0.89,852,1.95,100 Gramm,"Beutel 224 Gramm, 200 g+12 % Mehr Inhalt",lidl,0.87
243,1604,Nestle Kit Kat Mini,1.89,100 Gramm,Packung 283 Gramm,edeka,0.6679999999999999,828,1.89,100 Gramm,Beutel 250 Gramm,lidl,0.7559999999999999
244,1617,Duplo Big Pack 20 Riegel Sparpack,2.5,100 Gramm,Packung 364 Gramm,edeka,0.69,2204,2.99,100 Gramm,Packung 364 Gramm,lidl,0.82
245,1619,Wernesgrüner Pils Legende,10.99,100 ml,Kasten 10 L,edeka,0.11,2165,0.49,100 ml,Flasche Glas 0.5 L,lidl,0.098
246,1620,Brunch Cremiger Brotaufstrich Natur,0.88,100 Gramm,Becher 200 Gramm,edeka,0.44,826,1.39,100 Gramm,Becher 200 Gramm,lidl,0.7
247,1622,Barilla Pasta Fusilli,0.69,100 Gramm,Packung 500 Gramm,edeka,0.13799999999999998,1229,0.77,100 Gramm,Packung 500 Gramm,lidl,0.154
248,1624,Schwartau Fruit 2 Day Mango-Pfirsich,1.99,100 ml,"Pack 400 Gramm, 4 x 100g",edeka,0.0,948,1.89,100 ml,Pack 400 ML,lidl,0.47
249,1628,Sonnen Bassermann Hacksteaks in pikanter Bratensoße,1.99,100 Gramm,Packung 480 Gramm,edeka,0.415,2105,0.85,100 Gramm,Dose 200 Gramm,lidl,0.43
250,1640,Bitburger Premium Pils,3.79,100 ml,"Pack 1.98 L, 6 x 0,33 L",edeka,0.191,891,0.75,100 ml,Dose 0.5 L,lidl,0.15
251,1641,Meggle die Knoblauch-Butter,1.69,100 Gramm,Rolle 125  Gramm,edeka,1.35,2119,1.11,100 Gramm,Rolle 125  Gramm,lidl,0.89
252,1642,"Meggle die Kräuter-Butter Portionen Original portioniert, 5 x 20 g",1.39,100 Gramm,Packung 100 Gramm,edeka,1.39,791,1.39,100 Gramm,Packung 100 Gramm,lidl,1.39
253,1647,"Geramont Weichkäse Cremig-Leicht, 16% Fett",2.59,100 Gramm,Packung 200 Gramm,edeka,1.3,793,2.29,100 Gramm,Packung 200 Gramm,lidl,1.15
254,1663,Bahlsen Waffeletten Vollmilch,1.99,100 Gramm,Packung 100 Gramm,edeka,1.99,2159,1.49,100 Gramm,Packung 100 Gramm,lidl,1.49
255,1708,Ferrero Küsschen,1.99,100 Gramm,"Packung 178 Gramm, 20 Stück",edeka,1.12,951,2.25,100 Gramm,"Packung 178 Gramm, 20 Stück",lidl,1.26
256,1718,"Rügenwalder Mühlen Mett Zwiebelmett fein gewürzt, 2 x 62.5 g",1.99,100 Gramm,Becher 125 Gramm,edeka,1.59,2169,1.49,100 Gramm,Becher 125 Gramm,lidl,1.19
257,1722,Larsen Kaviar Creme,1.99,100 Gramm,Tube 100 Gramm,edeka,1.99,490,1.49,100 Gramm,Tube 100 Gramm,lidl,1.49
258,1730,"Barilla Pesto alla Genovese, Basilico Fresco",2.89,100 ml,Glas 190 ML,edeka,1.52,862,2.89,100 ml,Glas 190 ML,lidl,1.52
259,1752,Berchtesgadener Land Rahmjoghurt mild Erdbeere,0.49,100 Gramm,Becher 150 Gramm,edeka,0.33,2127,0.35,100 Gramm,Becher 150 Gramm,lidl,0.23
260,1758,Maggi Ravioli Gemüse,0.99,100 Gramm,Dose 800  Gramm,edeka,0.124,1901,1.39,100 Gramm,Dose 800  Gramm,lidl,0.174
