,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
10,97,Landliebe Grieß Pudding Traditionell,0.79,100 Gramm,Becher 150 Gramm,kaufland,0.53,463,0.99,100 Gramm,Becher 330 Gramm,aldi-sued,0.3
11,100,Ferrero Küsschen,2.99,100 Gramm,"Packung 178 Gramm, 20 Stück",kaufland,1.68,280,2.99,100 Gramm,"Packung 178 Gramm, 20 Stück",aldi-sued,1.68
12,107,Milka Alpenmilch Schokolade,1.09,100 Gramm,Tafel 100  Gramm,kaufland,1.09,255,0.95,100 Gramm,Tafel 100  Gramm,aldi-sued,0.95
13,113,Coca Cola Zero,0.49,100 ml,Dose 330 ML,kaufland,0.14800000000000002,158,0.89,100 ml,Pet-Flasche 1.25 L,aldi-sued,0.071
14,131,Bananen ca. 6 Stück,0.99,100 Gramm, 1 KG,kaufland,0.099,1621,0.99,100 Gramm, 1 KG,aldi-sued,0.099
15,136,Brokkoli frisch,1.19,100 Gramm,Folie 500 Gramm,kaufland,0.23800000000000002,110,0.99,100 Gramm,Folie 500 Gramm,aldi-sued,0.198
16,155,Rispentomaten frisch,2.99,100 Gramm,Packung 1 KG,kaufland,0.29900000000000004,1415,0.65,100 Gramm,Packung 150 Gramm,aldi-sued,0.43
17,186,Bertolli Extra Vergine Originale das Fruchtige,4.29,100 ml,Flasche Glas 500 ML,kaufland,0.858,151,5.69,100 ml,Flasche Glas 500 ML,aldi-sued,1.138
18,206,Sprite,12.48,100 ml,Kasten 12 L,kaufland,0.104,1763,0.89,100 ml,Pet-Flasche 1.25 L,aldi-sued,0.071
19,207,Fanta Orange,12.48,100 ml,"Kasten 12 L, 12 x 1l",kaufland,0.104,1761,0.89,100 ml,Pet-Flasche 1.25 L,aldi-sued,0.071
20,215,"Wodka Gorbatschow 37,5% Vol.",7.49,100 ml,Flasche Glas 700 ML,kaufland,1.0699999999999998,2014,4.79,100 Gramm,Beutel 1000 Gramm,aldi-sued,0.479
21,219,Chantre Weinbrand 36% Vol.,6.99,100 ml,Flasche Glas 0.7 L,kaufland,0.9990000000000001,1640,6.99,100 ml,Flasche Glas 0.7 L,aldi-sued,0.9990000000000001
22,275,Ouzo Plomari 40 % Vol.,10.99,100 ml,Flasche Glas 0.7 L,kaufland,1.5699999999999998,579,11.99,100 ml,Geschenkpackung + Glas,aldi-sued,1.713
23,290,Funny Frisch Chipsfrisch Ungarisch,1.99,100 Gramm,Beutel 175 Gramm,kaufland,1.14,652,1.19,100 Gramm,Beutel 175 Gramm,aldi-sued,0.68
24,296,Capri Sonne Orange 10-er Pack 10 x 0.2 L,2.39,100 ml,Pack 2 L,kaufland,0.12,650,1.69,100 ml,Pack 2 L,aldi-sued,0.08499999999999999
25,301,Schwartau Extra Samt Erdbeere,2.19,100 Gramm,Glas 270 Gramm,kaufland,0.81,1317,1.39,100 Gramm,Glas 270 Gramm,aldi-sued,0.51
26,305,Pfanner Der Grüne Tee Zitrone-Kaktusfeige,1.69,100 ml,Getränkekarton 2 L,kaufland,0.08499999999999999,649,0.99,100 ml,Getränkekarton 2 L,aldi-sued,0.05
27,309,Bachmeier Bayerische Brezen,1.19,100 Gramm,Karton 850 Gramm,kaufland,0.14,424,1.29,100 Gramm,Karton 850 Gramm,aldi-sued,0.152
