,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
50,698,Meine Metzgerei Frisches Hackfleisch gemischt,2.49,100 Gramm,Packung 500 Gramm,aldi-nord,0.4980000000000001,1057,2.19,100 Gramm,Packung 500 Gramm,aldi-sued,0.43799999999999994
51,699,"Kokett Recycling Toilettenpapier 3-lagig,  8 x 200 Blatt",2.15,Preis pro 1000 Blatt,Packung 1600 Blatt,aldi-nord,1.34,539,1.85,Preis pro 1000 Blatt,Packung 1600 Blatt,aldi-sued,1.16
52,713,Dr. Oetker Paradies Creme Vanille Geschmack,0.89,100 Gramm,Packung 63 Gramm,aldi-nord,1.41,378,0.89,100 Gramm,Packung 63 Gramm,aldi-sued,1.41
53,715,Mon Cheri Piemont Kirsche,2.99,100 Gramm,"15 Stück, Packung 157 Gramm",aldi-nord,1.9,278,2.99,100 Gramm,"15 Stück, Packung 157 Gramm",aldi-sued,1.9
54,717,Balisto Müsli Mix,1.79,100 Gramm,"Packung 166.5 Gramm, 9 x 18,5 g",aldi-nord,1.08,1630,2.45,100 Gramm,"Packung 800 Gramm, 8 x 100 g",aldi-sued,0.306
55,718,Balisto Korn Mix,1.79,100 Gramm,"Packung 166.5 Gramm, 9 x 18,5 g",aldi-nord,1.08,1631,1.19,100 Gramm,Schale 500 Gramm,aldi-sued,0.23800000000000002
56,719,Balisto Joghurt-Beeren-Mix,1.79,100 Gramm,"Packung 166.5 Gramm, 9",aldi-nord,1.08,1629,1.89,100 Gramm,"Packung 820 Gramm, 20 x 41 g ",aldi-sued,0.23
57,859,Le Gusto Basmati Reis Spitzenqualität,2.39,100 Gramm,Packung 1000 Gramm,aldi-nord,0.239,172,1.99,100 Gramm,Packung 1000 Gramm,aldi-sued,0.19899999999999998
58,915,Gourmet Finest Cuicine Käsefondue,0.85,100 Gramm,Beutel 500 Gramm,aldi-nord,0.16999999999999998,470,1.79,100 Gramm,Beutel 400 Gramm,aldi-sued,0.45
59,916,Gourmet Finest Cuicine Prosciutto Cotto al Tartufo,2.29,100 Gramm,Packung 500 Gramm,aldi-nord,0.45799999999999996,471,6.99,100 Gramm,Packung 650 Gramm,aldi-sued,1.075
60,917,Gourmet Finest Cuicine Vitel Tonne,0.89,100 ml,Getränkekarton 300 ML,aldi-nord,0.3,475,9.98,100 Gramm,Glas 15 Gramm,aldi-sued,66.53
61,918,Gourmet Finest Cucine Zanderfilets,1.45,100 Gramm,Becher 500 Gramm,aldi-nord,0.29,476,0.69,100 Gramm,Becher 180 Gramm,aldi-sued,0.38
62,919,Gourmet Finest Cuicine Echter Kaviar,1.39,100 Gramm,Packung 200 Gramm,aldi-nord,0.7,477,1.59,100 Gramm,Packung 420 Gramm,aldi-sued,0.379
63,961,Bäcker Bachmeier Bayerische Laugenstangerl,1.19,100 Gramm,Karton 818 Gramm,aldi-nord,0.145,653,1.29,100 Gramm,Karton 818 Gramm,aldi-sued,0.158
64,964,Äpfel Braeburn,0.45,100 Gramm,Glas 680 Gramm,aldi-nord,0.066,1020,0.89,100 Gramm, 1 KG,aldi-sued,0.08900000000000001
65,1028,rio d oro Orangensaft,0.79,100 ml,Pet-Flasche 1 L,aldi-nord,0.079,66,0.95,100 ml,Pet-Flasche 1 L,aldi-sued,0.095
66,1031,"Golden Seafood / Aldi Nord Scampi Spieße Riesengarnelen, 5 Spieße",3.99,100 Gramm,Packung 440 Gramm,aldi-nord,0.907,2030,3.99,100 Gramm,Packung 440 Gramm,aldi-sued,0.907
67,1040,"Kokett Feuchte Tücher 150 Stück,  Dose",1.15,Preis pro Stück,Dose 150 Stück,aldi-nord,0.01,1433,0.75,100 ml,Flasche Kunststoff 250 ML,aldi-sued,0.3
68,1045,Ferrero Giotto Haselnuss Gebäckspezialität,2.69,100 Gramm,"Packung 154.8 Gramm, 4 x 38,7, 36 Stück",aldi-nord,1.74,2023,1.85,100 Gramm,"Packung 154.8 Gramm, 4 x 38,7, 36 Stück",aldi-sued,1.2
69,1047,rio d oro Apfelsaft aus Apfelsaftkonzentrat,0.79,100 ml,Getränkekarton 1 L,aldi-nord,0.079,31,0.59,100 ml,Getränkekarton 1 L,aldi-sued,0.059000000000000004
70,1048,Alpenmark Sahne Schmelzkäsezubereitung,0.85,100 Gramm,Becher 200 Gramm,aldi-nord,0.43,322,0.79,100 Gramm,Becher 200 Gramm,aldi-sued,0.4
71,1222,Gourmet Finest Cuisine Pesto Spinat und Käse,0.95,100 Gramm,Packung 75 Gramm,aldi-nord,1.27,748,1.49,100 Gramm,Glas 190 Gramm,aldi-sued,0.78
72,1223,Gourmet Finest Cuisine Pesto Pilz und Trüffel,1.09,100 Gramm,Packung 100 Gramm,aldi-nord,1.09,749,1.49,100 Gramm,Glas 190 Gramm,aldi-sued,0.78
73,1224,Gourmet Finest Cuicine Griebenschmalz Klassik,0.49,100 ml,Becher 250 ML,aldi-nord,0.2,751,0.35,100 Gramm,Becher 180 Gramm,aldi-sued,0.19
74,1225,Gourmet Finest Cuicine Forellenkaviar,0.85,Preis pro 100 Stück,Beutel 60 Stück,aldi-nord,1.42,756,3.99,100 Gramm,,aldi-sued,2.66
75,1226,Gourmet Finest Cuicine Preiselbeeren mit Cranberry,0.85,Preis pro 100 Stück,Beutel 60 Stück,aldi-nord,1.42,757,5.99,100 Gramm,,aldi-sued,1.664
76,1227,Gourmet Finest Cuisine Lachsrückenfilet,1.99,100 Gramm,Packung 360 Gramm,aldi-nord,0.55,758,0.69,100 Gramm,Becher 180 Gramm,aldi-sued,0.38
77,1246,Haribo Party-Spass,1.79,100 Gramm,Beutel 425 Gramm,aldi-nord,0.42,1309,2.09,100 Gramm,"Packung 300 Gramm, 14 Stück",aldi-sued,0.7
78,1257,Moser-Roth Hochfeine Pralines Edel - Vollmilch,1.79,100 Gramm,Packung 129 Gramm,aldi-nord,1.39,518,1.99,100 Gramm,Packung 146 Gramm,aldi-sued,1.36
79,1258,Akropolis Weinbrand,6.59,100 ml,Flasche Glas 0.7 L,aldi-nord,0.941,623,6.59,100 ml,Flasche Glas 0.7 L,aldi-sued,0.941
80,1320,Schneekoppe Bio Chia Samen,2.75,100 Gramm,Beutel 300 Gramm,aldi-nord,0.92,1755,2.75,100 Gramm,Beutel 300 Gramm,aldi-sued,0.92
81,1321,Schneekoppe Bio Quinoa Mix,2.75,100 Gramm,Beutel 400 Gramm,aldi-nord,0.688,1756,2.75,100 Gramm,Beutel 400 Gramm,aldi-sued,0.688
82,1322,Meine Metzgerei Frisches Rinderhackfleisch,2.99,100 Gramm,Packung 500 Gramm,aldi-nord,0.5980000000000001,1743,2.59,100 Gramm,Packung 500 Gramm,aldi-sued,0.518
83,1330,Meine Metzgerei Fettreduziertes Rinderhackfleisch,2.99,100 Gramm,Packung 400 Gramm,aldi-nord,0.748,954,2.99,100 Gramm,Packung 400 Gramm,aldi-sued,0.748
84,1334,Ernst Wagners Original Pizza Pizza Margherita,2.99,100 Gramm,Packung 350 Gramm,aldi-nord,0.85,1748,2.99,100 Gramm,Packung 350 Gramm,aldi-sued,0.85
85,1336,Ferrero Küsschen weiß,2.99,100 Gramm,"Packung 178 Gramm, 20 Stück",aldi-nord,1.68,1413,0.69,100 Gramm,Becher 180 Gramm,aldi-sued,0.38
86,1354,"Alpenmark Schmelzkäsescheiben Chester, 45% Fett i. Tr.",0.89,100 Gramm,Packung 250 Gramm,aldi-nord,0.36,1538,1.79,100 Gramm,Packung 750 Gramm,aldi-sued,0.239
87,1423,Almare Pazifik Wildlachsfilet 2 Stück,2.89,100 Gramm,Packung 250 Gramm,aldi-nord,1.16,551,1.99,100 Gramm,Packung 250 Gramm,aldi-sued,0.8
88,1424,Bellasan Raps Vitalöl Nativ kaltgepresst,1.69,100 ml,Flasche Glas 0.5 L,aldi-nord,0.338,190,1.49,100 ml,Flasche Glas 0.5 L,aldi-sued,0.298
89,1428,Goldland Sommerblüten Honig mit Wildblüte,2.39,100 Gramm,,aldi-nord,0.478,881,2.99,100 Gramm,Spenderflasche 500 Gramm,aldi-sued,0.5980000000000001
90,1428,Goldland Sommerblüten Honig mit Wildblüte,2.39,100 Gramm,,aldi-nord,0.478,2147,1.79,100 Gramm,Spenderflasche 500 Gramm,aldi-sued,0.358
91,1470,"Schmälzle Aldi Nord Premium Fleischwurst Knoblauch,  2 x 175 g",1.49,100 Gramm,Packung 350 Gramm,aldi-nord,0.426,1241,2.49,100 ml,Pack 3 L,aldi-sued,0.08299999999999999
92,1487,Blumenkohl 1 Kopf,1.95,100 Gramm,Packung 500 Gramm,aldi-nord,0.39,1417,0.69,Preis pro Stück, 1 Stück,aldi-sued,0.69
93,1488,Mango frisch,1.89,100 Gramm,Packung 400 Gramm,aldi-nord,0.473,1118,1.49,100 Gramm,Packung 400 Gramm,aldi-sued,0.373
94,1493,Moc Scheuermilch mit Citrus-Kraft,1.89,100 Gramm,Packung 350 Gramm,aldi-nord,0.54,1535,1.99,100 Gramm,Packung 200 Gramm,aldi-sued,1.0
95,1712,Topstar Cola,0.39,100 ml,Pet-Flasche 1.5 L,aldi-nord,0.026,1017,0.39,100 ml,Pet-Flasche 1.5 L,aldi-sued,0.026
96,1714,Gourmet Schweizer Raclettekäse in Scheiben mit Chili,0.99,100 Gramm,Dose 290 Gramm,aldi-nord,0.34,1396,1.99,100 Gramm,Packung 180 Gramm,aldi-sued,1.11
97,1715,Gourmet Finest Cuisine Neuseeländische Hirschsteaks,0.95,100 Gramm,Glas 380 Gramm,aldi-nord,0.25,1397,0.99,100 ml,Glas 150 ML,aldi-sued,0.66
98,1716,Gourmet Finest Cuicine Meerrettich,0.99,100 Gramm,Packung 200 Gramm,aldi-nord,0.495,1398,2.69,100 Gramm,Packung 520 Gramm,aldi-sued,0.52
99,1719,"Moser Roth Hochfeine Pralines Edel-Bitter, 70% Kakao",1.79,100 Gramm,Packung 129 Gramm,aldi-nord,1.39,1158,1.99,100 Gramm,Packung 146 Gramm,aldi-sued,1.36
