,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
1336,6035,Winsenia Nussenia Nuss Nugat Creme,1.39,100 Gramm,Tube 300 Gramm,edeka,0.463,5570,1.39,100 Gramm,Tube 300 Gramm,kaufland,0.463
1337,6036,Winsenia Nussenia Milch Schoko Creme,1.39,100 Gramm,Tube 300 Gramm,edeka,0.463,5569,1.39,100 Gramm,Tube 300 Gramm,kaufland,0.463
1338,6056,Storck Werthers Original Sahnebonbons Classic,0.99,100 Gramm,Beutel 120 Gramm,edeka,0.83,5181,1.68,100 Gramm,Beutel 245 Gramm,kaufland,0.69
1339,6074,ds Sunny Riegel 5 x 20 g,2.19,100 Gramm,Packung 100 Gramm,edeka,2.19,5609,4.29,100 Gramm,Packung 500 Gramm,kaufland,0.858
1340,6076,Manner Original Neapolitaner Waffeln Neapolitaner Schnitten,2.49,100 Gramm,Beutel 400 Gramm,edeka,0.62,3679,0.85,100 Gramm,Beutel 560 Gramm,kaufland,0.152
1341,6078,Melitta Cafe Harmonie Pads naturmild,1.99,100 Gramm,Packung 125 Gramm,edeka,1.59,4196,1.99,100 Gramm,"Packung 112 Gramm, 6 Kaffeepads",kaufland,1.78
1342,6079,Jacobs Krönung Cafe Crema Klassisch,13.99,100 Gramm,Packung 1000 Gramm,edeka,1.399,4178,11.99,100 Gramm,Packung 1000 Gramm,kaufland,1.199
1343,6090,Georges Monin Sirup Holunderblüte,2.99,100 ml,Flasche Glas 250 ML,edeka,1.1960000000000002,5477,2.99,100 ml,Flasche Glas 250 ML,kaufland,1.1960000000000002
1344,6095,Oettinger Marke Original Urtyp,0.4,100 ml,Flasche Glas 0.5 L,edeka,0.08,5229,6.8,100 ml,"Kasten 20 x 0,5l",kaufland,0.068
1345,6101,Henkell Blanc De Blancs trocken,5.49,100 ml,Flasche Glas 0.75 L,edeka,0.732,5536,1.89,100 Gramm,Beutel 250 Gramm,kaufland,0.76
1346,6102,Jules Mumm Dry Sekt,4.99,100 ml,Flasche Glas 0.75 L,edeka,0.665,5077,4.79,100 ml,Flasche Glas 0.75 L,kaufland,0.639
1347,6106,Chantre Weinbrand 36 % Vol.,10.69,100 ml,Flasche Glas 1 L,edeka,1.069,5372,2.15,100 ml,Pack 2 L,kaufland,0.108
1348,6114,Bols Red Orange Likör 17 % Vol.,6.99,100 ml,Flasche Glas 500 ML,edeka,1.398,5203,6.99,100 ml,Flasche Glas 500 ML,kaufland,1.398
1349,6132,Ariel Pulver Waschmittel Compact,4.95,Preis pro Waschladung,Packung 20 Waschladungen,edeka,0.0,5145,4.75,Preis pro Waschladung,"Packung 18 Waschladungen, 1,35 kg ",kaufland,0.0
1350,6133,Kuschelweich Weichspüler Exotic Paradise,1.15,100 ml,Flasche Kunststoff 750  ML,edeka,0.153,5143,1.15,100 ml,Flasche Kunststoff 750  ML,kaufland,0.153
1351,6138,00 Null-Null WC Urinstein & Kalk Löser,2.25,100 ml,Flasche Kunststoff 750 ML,edeka,0.3,5367,1.85,100 ml,Flasche Kunststoff 750 ML,kaufland,0.24700000000000005
1352,6149,Melitta Filtertüten Natura 102 102 / 80,1.95,Preis pro 100 Stück,Packung 80 Stück,edeka,2.44,5764,0.99,100 ml,Getränkekarton 1 L,kaufland,0.099
1353,6196,Axe Duschgel Shock,2.65,100 ml,Flasche Kunststoff 250 ML,edeka,1.06,5495,2.15,100 ml,Flasche Kunststoff 250 ML,kaufland,0.86
1354,6215,Nivea Relaxing Moments Cremebad,3.45,100 ml,Flasche Kunststoff 750 ML,edeka,0.46,5369,2.15,Preis pro 100 Stück,Packung 58 Stück,kaufland,3.71
1355,6226,Nivea Visage Tagescreme Feuchtigkeitsspendende,4.45,100 ml,Packung 50 ML,edeka,8.9,4480,4.45,100 ml,Packung 50 ML,kaufland,8.9
1356,6280,Dove Deo Spray Original,2.49,100 ml,Spraydose 150 ML,edeka,1.66,5161,1.95,100 ml,Spraydose 150 ML,kaufland,1.3
1357,6292,"Bounty Küchentuch Weiss, 45 x 4 Rollen",2.15,Preis pro Stück,Packung 4 Stück,edeka,0.54,5530,2.15,Preis pro Stück,Packung 3 Stück,kaufland,0.72
1358,6307,Buitoni Tortelloni Ricotta e Spinaci,1.99,100 Gramm,Packung 250 Gramm,edeka,0.7959999999999999,5233,1.99,100 Gramm,Packung 250 Gramm,kaufland,0.7959999999999999
1359,6310,Mövenpick Eiscreme Apfelstrudel Vanille,3.19,100 ml,Packung 900  ML,edeka,0.354,5792,2.95,100 ml,Packung 900  ML,kaufland,0.328
1360,6331,Buitoni Pesto Basilico,1.99,100 ml,Glas 150 ML,edeka,1.33,4216,1.89,100 ml,Glas 150 ML,kaufland,1.26
1361,6343,Sarotti Mokka Sahne Schokolade Gefüllte Vollmilchschokolade,0.79,100 Gramm,Tafel 100 Gramm,edeka,0.79,5237,0.79,100 Gramm,Tafel 100 Gramm,kaufland,0.79
1362,6357,After Eight Weihnachtsmann,1.99,100 Gramm,Lose 125 Gramm,edeka,1.59,6006,1.79,100 Gramm,Lose 80 Gramm,kaufland,2.24
1363,6357,After Eight Weihnachtsmann,1.99,100 Gramm,Lose 125 Gramm,edeka,1.59,6007,1.49,100 Gramm,Packung 210 Gramm,kaufland,0.71
1364,6367,Sarotti Tiamo Trüffel Pralinen Dunkler Marc de Champagner,1.59,100 Gramm,Packung 125 Gramm,edeka,1.27,5246,1.39,100 Gramm,Packung 125 Gramm,kaufland,1.11
1365,6392,Rotkäppchen Riesling trocken,3.99,100 ml,Flasche Glas 0.75 L,edeka,0.532,5794,3.99,100 ml,Flasche Glas 0.75 L,kaufland,0.532
1366,6486,Bübchen Wasch & Duschcreme,2.95,100 ml,Flasche Kunststoff 300 ML,edeka,0.98,5781,2.55,100 ml,Flasche Kunststoff 300 ML,kaufland,0.85
1367,6487,Bübchen Baby Bad,4.95,100 ml,Flasche Kunststoff 1000 ML,edeka,0.495,5239,3.95,100 ml,Flasche Kunststoff 1000 ML,kaufland,0.395
1368,6499,Bübchen Shampoo & Shower für Kids Apfel,1.65,100 ml,Flasche Kunststoff 250 ML,edeka,0.66,5247,1.45,100 ml,Flasche Kunststoff 200 ML,kaufland,0.73
1369,6502,Bübchen Wasch & Duschcreme Fresch Aloe,2.95,100 ml,Flasche Kunststoff 300 ML,edeka,0.98,5782,2.55,100 ml,Flasche Kunststoff 300 ML,kaufland,0.85
1370,6505,Bübchen Comfort Pflegetücher,4.44,Preis pro 100 Stück,"Packung 128 Stück, 2 x 64 Tücher",edeka,3.47,5615,1.45,100 Gramm,Beutel 500 Gramm,kaufland,0.29
1371,6530,Pircher Williams Christbirnen Edelbrand mit Frucht,15.99,100 ml,Flasche Glas 700 ML,edeka,2.2840000000000003,5097,14.79,100 ml,Flasche Glas 700 ML,kaufland,2.113
1372,6531,Milasan Pre Anfangsmilch von Geburt an,5.99,100 Gramm,Packung 600 Gramm,edeka,0.0,5778,0.89,100 ml,Flasche Glas 450 ML,kaufland,0.198
1373,6536,Eier aus Bodenhaltung Klasse M-L,1.09,Preis pro Stück,Packung 10 Stück,edeka,0.11,4687,0.99,100 Gramm,Packung 70 Gramm,kaufland,1.41
1374,6538,Emsal Boden-Pflege Laminat,4.49,100 ml,Flasche Kunststoff 1 L,edeka,0.449,1139,4.75,100 ml,Flasche Kunststoff 1 L,kaufland,0.475
1375,6540,Palmolive Ultra Geschirrspülmittel Original,1.49,100 ml,Flasche Kunststoff 600 ML,edeka,0.248,6191,1.45,100 ml,Flasche Kunststoff 500 ML,kaufland,0.0
1376,6543,Ferrero Kinder Friends,2.89,100 Gramm,Packung 200 Gramm,edeka,1.4449999999999998,5474,2.65,100 Gramm,Packung 200 Gramm,kaufland,1.325
1377,6545,Freixenet Mederano Tinto lieblich,3.99,100 ml,Flasche Glas 0.75 L,edeka,0.532,6164,3.99,100 ml,Flasche Glas 0.75 L,kaufland,0.532
1378,6548,Cocktail Tomaten,1.29,100 Gramm,Packung 250 Gramm,edeka,0.52,5289,1.15,100 Gramm,Packung 250 Gramm,kaufland,0.46
1379,6549,Weißkohl frisch,0.99,Preis pro Stück,"1 KG, Deutschland, Kl. 1",edeka,0.0,4237,0.99,Preis pro Stück, 1 Stück,kaufland,0.99
1380,6551,Salatherzen frisch Mini Romana,1.29,Preis pro Stück,Packung 2 Stück,edeka,0.65,4692,1.95,100 Gramm,Becher 300 Gramm,kaufland,0.65
1381,6553,Honigmelone gelb,2.99,Preis pro Stück, 1 Stück,edeka,2.99,5881,2.99,Preis pro Stück, 1 Stück,kaufland,2.99
1382,6558,Punica Tea & Fruit Exotic,1.59,100 ml,Getränkekarton 1.5 L,edeka,0.106,5853,1.49,100 ml,Getränkekarton 1.5 L,kaufland,0.099
1383,6566,Krombacher Radler Alkoholfrei 6 x 330 ml / Flasche,3.99,100 ml,Pack 1.98 L,edeka,0.20199999999999999,5260,3.24,100 ml,Pack 1.98 L,kaufland,0.16399999999999998
1384,6568,Kerrygold Original Irische Butter gesalzen,1.89,100 Gramm,Packung 250 Gramm,edeka,0.76,6199,2.29,100 Gramm,Packung 250 Gramm,kaufland,0.92
1385,6569,Biskin Gold Pflanzenfett,1.29,100 Gramm,Stange 250 Gramm,edeka,0.516,4245,2.79,100 Gramm,Stange 1000 Gramm,kaufland,0.27899999999999997
1386,6570,Bonbel Cremig,2.59,100 Gramm,Rolle 180 Gramm,edeka,1.44,5342,2.49,100 Gramm,Rolle 180 Gramm,kaufland,1.38
1387,6580,Lauchzwiebeln frisch,0.79,Preis pro Stück,1 Bund,edeka,0.79,4235,0.59,Preis pro Stück,1 Bund,kaufland,0.59
1388,6607,Persil Duo Caps Color,4.45,Preis pro Waschladung,"Packung 14 Waschladungen, 448g",edeka,0.32,4263,5.45,Preis pro Waschladung,"Kiste 368 Gramm, 16 WL",kaufland,0.34
1389,6609,Wodka Belenkaya,7.99,100 ml,Flasche Glas 0.5 L,edeka,1.598,5320,7.99,100 ml,Flasche Glas 0.5 L,kaufland,1.598
1390,6617,Fratelli Branca Menta,23.69,100 ml,"Karton 0.6 L, 30 x 20 ml",edeka,3.948,5501,11.99,100 ml,Flasche Glas 700 ML,kaufland,1.713
1391,6621,Endivien Salat frisch,0.99,Preis pro Stück, 1 Stück,edeka,0.99,4239,1.29,Preis pro Stück, 1 Stück,kaufland,1.29
1392,6622,erdbär Freche Freunde Quetschmus Apfel+Birne+Karotte,1.19,100 Gramm,Beutel 100 Gramm,edeka,1.19,6231,0.95,100 Gramm,Beutel 100 Gramm,kaufland,0.95
1393,6640,Axe Duschgel Alaska,0.99,100 Gramm,"Folie 500 Gramm, Spanien Kl. 1",edeka,0.198,5901,5.99,100 Gramm,Glas 500 Gramm,kaufland,1.198
1394,6641,Paprika Mix frisch,1.29,100 ml,Getränkekarton 1 L,edeka,0.129,4691,1.49,Preis pro Stück,Packung 3 Stück,kaufland,0.5
1395,6651,Milka Schmunzelhase Alpenmilch,1.39,100 Gramm,Lose 130 Gramm,edeka,1.07,5263,1.89,100 Gramm,Lose 130 Gramm,kaufland,1.45
1396,6655,Basilikum im Topf,1.79,Preis pro Stück, 1 Stück,edeka,1.79,4539,1.09,100 ml,Flasche Kunststoff 1.5 L,kaufland,0.073
1397,6665,Pluma Flämische Leberpastete mit Schnittlauch,1.19,100 Gramm,Packung 100 Gramm,edeka,1.19,4538,1.09,100 ml,Flasche Kunststoff 1.5 L,kaufland,0.073
1398,6666,P&W Röstzwiebeln Original,0.99,100 Gramm,Becher 150 Gramm,edeka,0.66,5277,0.99,100 Gramm,Becher 150 Gramm,kaufland,0.66
1399,6672,Breitsamer Alpenhonig Wald würzig,8.99,100 Gramm,Glas 500 Gramm,edeka,1.798,4267,8.49,100 Gramm,Glas 500 Gramm,kaufland,1.6980000000000002
1400,6674,Dr. Oetker Premium Creme de Chocolat Vollmilch Schokolade,2.49,100 Gramm,Packung 161 Gramm,edeka,1.55,6292,2.49,100 Gramm,Packung 161 Gramm,kaufland,1.55
1401,6675,Dr. Oetker Süße Mahlzeit Quarkauflauf,0.89,100 Gramm,Packung 70 Gramm,edeka,1.27,5362,2.99,100 ml,Flasche Glas 0.75 L,kaufland,0.39899999999999997
1402,6722,Höll Traditions-Fleischwurst mit Plombe,3.29,100 Gramm,Packung 400 Gramm,edeka,0.8230000000000001,6379,2.59,100 Gramm,Packung 400 Gramm,kaufland,0.648
1403,6842,Ritter Sport Schokolade Marzipan,1.15,100 Gramm,Tafel 100 Gramm,edeka,1.15,6785,0.89,100 Gramm,Packung 260 Gramm,kaufland,0.34
1404,6843,Röst fein Im Nu Original,2.29,100 Gramm,Dose 200 Gramm,edeka,1.15,6491,1.99,100 Gramm,Dose 200 Gramm,kaufland,1.0
1405,6977,Nadler Bratheringe,2.49,100 Gramm,Glas 250 Gramm,edeka,0.996,6487,1.99,100 Gramm,Glas 500 Gramm,kaufland,0.39799999999999996
1406,6979,Henglein Kloßmasse Thüringer Art für ca. 4-5 Klöße,1.79,100 Gramm,Packung 750 Gramm,edeka,0.239,6412,1.19,100 Gramm,Packung 750 Gramm,kaufland,0.159
1407,7085,Philadelphia Kräuter,1.35,100 Gramm,Packung 200  Gramm,edeka,0.68,6776,2.99,100 Gramm,Schale 350 Gramm,kaufland,0.85
1408,7087,Cambozola Classic Käse,2.19,100 Gramm,Packung 150 Gramm,edeka,1.46,6791,1.59,100 Gramm,Packung 150 Gramm,kaufland,1.06
1409,7090,Lysell Zwiebelfisch,2.49,100 Gramm,Dose 125 Gramm,edeka,1.99,6614,2.19,100 Gramm,Dose 125 Gramm,kaufland,1.75
1410,7091,Nadler Rollmöpse,1.44,100 Gramm,Glas 500 Gramm,edeka,0.28800000000000003,6494,2.49,100 Gramm,Glas 500 Gramm,kaufland,0.4980000000000001
1411,7096,Chio  Dip! Hot Cheese,1.99,100 ml,Glas 200 ML,edeka,1.0,6611,1.99,100 ml,Glas 200 ML,kaufland,1.0
1412,7121,Snickers Ice Cream,1.79,100 ml,"Packung 318 ML, 6 x 53ml",edeka,0.56,6719,2.55,100 ml,"Packung 318 ML, 6 x 53ml",kaufland,0.8
1413,7146,Nadler Alaska Seelachs Schnitzel,1.69,100 Gramm,Glas 125 Gramm,edeka,1.35,6471,1.49,100 Gramm,Glas 125 Gramm,kaufland,1.19
1414,7148,Henglein Böhmische Knödel für ca. 3-4 Portionen,1.39,100 Gramm,Packung 500 Gramm,edeka,0.278,6630,1.39,100 Gramm,Packung 500 Gramm,kaufland,0.278
1415,7150,Nadler Bayerischer Kartoffelsalat in würzigem Essig-Öl-Dressing,1.89,100 Gramm,Packung 500 Gramm,edeka,0.37799999999999995,6620,1.69,100 Gramm,Packung 500 Gramm,kaufland,0.338
1416,7153,"Mövenpick Gourmet-Frühstück Aprikose, 55% Fruchtanteil",2.09,100 Gramm,Glas 250 Gramm,edeka,0.84,6777,2.29,100 Gramm,Glas 250 Gramm,kaufland,0.92
1417,7164,Crementell Ziegenfrischkäsezubereitung,1.49,100 Gramm,Schale 110 Gramm,edeka,1.35,6490,1.59,100 Gramm,Schale 110 Gramm,kaufland,1.45
1418,7178,Kraft Dressing French,1.69,100 ml,Flasche Kunststoff 500 ML,edeka,0.34,6610,1.89,100 ml,Flasche Kunststoff 500 ML,kaufland,0.38
1419,7188,Sonnen Bassermann  Hochzeitssuppe,1.39,100 ml,Dose 425 ML,edeka,0.327,6362,1.49,100 ml,Dose 400 ML,kaufland,0.373
1420,7206,Sinnack Finns Bio Weizen Mischtoastbrötchen 2  x 130 g,0.79,100 Gramm,Packung 260 Gramm,edeka,0.3,6786,1.09,100 Gramm,Packung 500 Gramm,kaufland,0.21800000000000005
1421,7212,Harry-Brot Vitalbrot geschnitten,0.99,100 Gramm,Packung 500 Gramm,edeka,0.198,6608,0.99,100 Gramm,Packung 500 Gramm,kaufland,0.198
1422,7213,"Zentis Frühstücks-Konfitüre Extra Erdbeere, mit 50% Fruchtgehalt",0.89,100 Gramm,Becher 225 Gramm,edeka,0.4,981,0.99,100 Gramm,Becher 200 Gramm,kaufland,0.5
